age,weight_kg,height_cm,vaccinated,is_male,health_score,exercise_hours,feeding_frequency,grooming_needs
10,22.93,78,True,False,3.04,4.05,four times,6
3,30.88,25,True,True,2.83,4.05,thrice,1
8,37.99,53,False,False,0.93,4.81,four times,2
7,38.83,34,False,False,9.17,1.03,thrice,3
8,6.95,86,True,False,4.03,0.96,four times,4
8,22.14,24,True,True,4.49,4.35,twice,6
8,18.62,89,False,True,7.98,0.12,four times,10
6,26.63,32,True,False,4.11,3.36,twice,9
9,16.17,49,True,True,2.77,2.04,four times,9
7,17.62,86,True,False,7.96,4.09,thrice,4
5,22.72,70,True,True,9.42,2.17,four times,5
7,20.87,91,True,True,4.03,0.93,four times,5
4,16.0,67,False,False,6.1,3.03,thrice,4
6,30.84,26,True,False,5.74,1.15,twice,8
4,6.34,54,False,True,6.05,3.78,four times,3
5,33.4,32,True,False,3.95,3.1,four times,7
6,8.02,21,True,False,2.3,4.34,twice,7
1,13.39,48,False,True,9.29,0.66,twice,3
1,11.48,86,True,False,1.56,0.71,thrice,8
7,17.05,83,True,True,5.35,4.88,four times,2
10,32.24,99,False,True,5.08,3.7,twice,5
5,30.12,20,False,True,0.13,0.07,four times,6
6,30.98,52,True,False,1.57,4.74,twice,7
1,7.75,69,False,False,2.67,1.9,twice,7
8,6.33,56,False,False,5.09,4.72,four times,5
4,35.45,89,False,True,2.35,2.97,four times,10
7,22.11,61,True,False,5.43,2.31,four times,5
9,31.94,27,False,True,5.81,2.77,twice,10
5,22.27,55,False,False,3.96,4.51,thrice,2
10,34.94,49,False,True,9.06,1.38,twice,3
7,21.42,42,True,True,7.67,1.53,thrice,2
7,32.39,78,False,True,8.19,4.14,thrice,5
4,15.24,66,False,False,0.54,4.33,twice,4
4,31.88,76,True,False,9.41,3.38,thrice,2
9,28.52,100,True,False,7.43,3.66,twice,9
3,38.57,32,False,True,1.23,0.23,four times,8
2,7.12,92,True,True,6.28,3.17,twice,9
9,17.22,73,True,False,9.19,2.26,thrice,5
5,37.65,43,False,False,6.16,3.33,thrice,8
5,6.36,90,False,False,2.81,4.52,twice,10
3,18.97,77,False,False,2.35,4.46,four times,2
6,21.35,79,True,True,3.7,0.91,thrice,9
2,38.97,84,True,True,5.0,1.09,thrice,4
10,17.06,44,False,True,4.02,4.36,thrice,4
4,37.53,69,False,True,9.63,0.35,four times,9
9,13.54,54,True,False,7.93,0.29,thrice,7
6,30.33,85,True,False,9.52,1.91,twice,10
7,21.76,41,False,True,8.45,4.84,twice,6
5,28.59,72,True,True,6.62,0.04,four times,5
3,39.35,73,False,False,5.3,3.81,four times,10
9,15.29,66,True,True,2.09,4.15,four times,4
4,5.86,64,True,True,4.46,4.11,four times,4
1,8.58,54,False,False,0.09,2.4,twice,8
6,29.31,33,False,False,0.23,0.8,twice,1
1,18.53,88,False,True,1.49,2.5,four times,5
1,27.11,89,True,True,9.28,2.05,twice,5
4,15.74,42,False,False,1.08,3.07,thrice,5
3,11.66,34,False,True,8.95,4.29,four times,5
1,21.41,85,False,True,3.18,2.35,thrice,2
6,21.45,77,True,False,8.65,1.87,twice,4
3,32.11,48,False,False,4.09,0.49,twice,5
10,13.91,94,False,True,5.54,4.36,thrice,10
8,16.62,28,True,True,9.9,4.5,twice,8
9,36.64,67,False,True,4.04,4.0,four times,6
1,20.6,69,True,False,2.33,3.82,four times,5
8,28.13,58,True,False,8.69,4.59,thrice,4
3,27.59,91,True,True,8.31,4.54,four times,6
3,26.75,99,False,True,0.37,4.42,twice,1
5,25.28,28,False,False,2.22,2.0,twice,9
2,5.16,60,True,True,1.81,3.35,twice,1
8,34.12,75,False,False,8.3,0.11,thrice,4
4,34.39,73,True,True,9.74,1.46,twice,3
9,25.2,59,False,False,5.76,0.97,thrice,8
4,16.76,29,True,False,4.79,1.92,thrice,10
5,23.66,73,True,False,2.52,2.72,four times,9
8,31.5,93,False,False,1.61,4.61,four times,2
8,27.63,39,False,False,1.01,2.73,thrice,6
8,28.61,73,True,False,1.36,4.05,thrice,10
1,27.17,29,True,True,5.27,1.87,twice,10
3,15.08,74,False,False,3.5,0.61,four times,3
4,31.81,79,False,False,2.47,4.65,four times,6
3,27.92,100,True,True,6.23,0.05,twice,6
10,24.25,99,False,False,4.48,0.44,thrice,1
7,36.88,98,True,True,1.26,2.03,four times,1
5,29.56,96,False,False,5.2,0.04,four times,5
5,13.85,64,False,False,4.12,4.34,thrice,9
3,9.05,65,False,True,4.79,0.49,thrice,7
2,19.86,32,False,False,5.21,1.98,thrice,6
6,11.29,56,True,False,5.6,2.82,twice,4
9,20.99,48,True,True,8.36,1.83,four times,2
2,30.95,90,True,True,0.63,4.72,thrice,6
5,17.02,80,True,False,8.03,4.18,four times,6
7,36.47,56,True,True,9.62,4.43,twice,2
6,13.78,94,True,False,3.4,3.32,twice,7
2,38.17,23,False,True,3.87,2.66,twice,9
10,37.74,20,False,False,5.13,3.02,thrice,8
10,37.1,41,True,False,7.53,0.49,thrice,3
1,39.94,86,False,False,3.04,2.58,thrice,1
1,29.52,76,True,True,2.5,1.26,thrice,1
7,38.33,99,True,False,3.93,4.77,four times,2
9,20.15,27,False,True,6.32,3.65,twice,2
10,8.22,30,False,False,7.17,0.22,thrice,8
10,23.84,85,True,True,6.81,1.56,twice,3
9,26.32,97,False,False,9.4,0.72,four times,7
6,7.9,90,True,True,9.94,3.95,thrice,6
2,25.41,25,False,True,6.97,2.18,thrice,1
1,8.88,44,True,False,9.15,2.41,twice,4
9,30.76,23,True,False,9.02,0.28,thrice,8
8,26.99,35,True,False,5.81,4.97,twice,9
8,10.82,64,True,True,6.46,3.05,twice,10
5,27.4,49,False,True,0.86,2.54,thrice,4
10,29.25,87,False,True,5.38,4.61,four times,8
4,12.03,73,True,True,3.09,4.06,four times,1
3,9.83,98,False,True,5.18,0.49,four times,2
10,19.66,76,False,False,2.73,0.2,twice,2
1,23.61,41,False,False,4.31,4.5,twice,10
5,25.86,75,True,False,4.89,1.59,thrice,10
10,14.86,74,True,False,5.0,2.69,twice,5
7,35.21,73,True,True,6.46,0.78,twice,8
7,15.93,89,True,True,4.75,4.29,twice,3
9,16.05,96,False,True,1.63,4.16,twice,2
3,7.72,74,True,True,0.07,2.63,four times,4
1,19.19,62,True,True,3.89,0.49,four times,1
8,10.96,75,False,False,9.11,1.19,twice,10
1,34.83,91,False,True,0.73,2.67,twice,7
6,34.96,98,True,False,5.41,3.34,four times,10
4,22.1,23,True,False,7.66,4.19,thrice,6
3,33.68,47,False,False,4.85,2.14,thrice,8
2,37.46,47,True,True,7.21,1.26,four times,5
1,32.66,20,False,False,0.69,2.67,four times,2
3,19.95,26,False,True,4.69,0.55,four times,4
4,34.33,93,True,True,2.72,0.35,thrice,10
5,16.08,61,True,True,2.69,2.01,four times,9
9,14.17,41,True,False,1.81,2.35,twice,8
8,15.55,81,False,False,2.9,3.51,four times,3
7,31.31,29,True,False,3.03,1.14,twice,3
3,26.31,30,False,False,0.21,1.96,twice,9
6,11.24,63,False,True,2.11,1.47,thrice,9
3,14.73,90,True,False,4.5,3.52,four times,3
4,10.88,59,True,True,5.0,4.91,thrice,8
6,19.71,21,True,False,7.56,4.0,thrice,7
5,19.27,82,False,True,3.96,2.54,four times,8
10,10.1,39,False,True,6.45,4.09,twice,6
4,17.08,41,True,False,2.5,4.96,four times,2
7,13.16,49,False,True,6.59,3.6,twice,3
7,35.44,32,True,False,8.39,1.23,twice,8
7,22.28,63,False,True,2.23,4.85,four times,2
1,33.85,74,True,False,4.5,1.87,twice,6
8,29.45,59,False,True,0.78,3.0,four times,2
8,34.87,47,False,True,6.79,3.93,four times,1
6,9.63,40,True,False,0.28,4.3,twice,4
4,12.55,68,False,True,5.16,4.94,four times,7
1,17.29,96,True,True,7.03,3.24,twice,4
10,21.39,76,True,False,5.42,2.74,four times,9
5,39.7,48,True,False,5.25,1.06,four times,2
5,16.1,22,True,True,9.16,0.28,thrice,3
1,16.32,87,False,True,3.83,2.92,twice,2
10,17.09,65,True,True,0.8,3.99,thrice,10
1,19.95,60,False,False,1.1,0.49,twice,5
3,37.37,74,False,True,7.12,0.49,twice,3
10,30.62,60,True,False,8.01,2.41,four times,10
2,39.68,54,False,True,0.66,3.22,four times,1
1,35.53,28,True,True,2.05,1.59,twice,10
7,6.68,54,False,False,0.74,4.55,thrice,7
9,24.66,29,True,False,3.31,0.91,four times,10
6,35.92,63,True,True,8.03,3.36,four times,6
3,36.02,28,True,False,6.48,2.2,thrice,2
3,33.37,36,False,True,1.04,3.41,four times,7
9,32.85,28,True,False,8.89,4.04,thrice,8
5,7.89,88,False,True,2.26,4.69,twice,9
2,14.23,33,False,True,3.14,0.22,thrice,4
9,8.08,90,True,True,0.76,0.74,thrice,9
9,16.1,32,False,True,1.93,3.32,thrice,6
5,31.57,91,False,False,8.25,2.92,thrice,6
10,9.42,86,False,False,2.51,1.55,twice,7
10,32.36,91,True,True,0.18,3.51,thrice,9
10,31.31,32,False,True,6.78,3.81,twice,3
6,34.35,75,False,True,3.81,2.71,thrice,2
8,15.97,92,True,False,9.78,0.29,twice,2
7,18.5,87,False,True,3.53,1.94,twice,7
9,22.52,86,False,True,2.47,4.2,thrice,9
3,20.81,89,False,False,6.79,2.04,thrice,8
6,17.72,91,True,True,6.0,2.91,twice,5
7,5.82,52,False,False,7.11,4.77,four times,2
3,30.4,76,True,False,0.19,3.17,twice,3
8,34.36,85,False,True,7.02,3.95,four times,2
7,19.94,83,False,True,2.32,2.9,twice,10
3,10.69,64,False,True,6.24,3.02,twice,9
9,36.56,76,True,False,6.97,1.43,four times,8
3,36.36,74,False,True,0.36,2.12,twice,4
6,32.45,57,True,False,9.46,4.89,thrice,3
9,12.3,63,False,False,3.77,0.84,four times,9
7,14.74,49,False,True,7.51,1.47,twice,5
5,5.69,55,True,False,5.0,1.85,four times,1
2,32.82,69,False,True,6.11,3.53,four times,5
3,11.11,91,True,True,1.8,2.95,twice,3
7,18.22,65,False,True,0.06,0.39,thrice,2
1,33.72,90,False,False,3.9,4.81,thrice,5
4,22.2,36,True,True,6.19,2.49,four times,7
4,28.52,35,True,True,9.41,2.38,four times,8
9,22.83,44,False,True,3.2,2.46,four times,3
10,15.6,59,False,True,7.35,4.66,twice,6
8,18.87,56,True,False,7.38,0.87,twice,10
7,25.04,67,False,False,9.64,0.31,thrice,4
7,10.0,43,True,False,0.58,2.33,twice,5
3,11.45,80,True,False,9.77,4.49,twice,9
1,20.18,35,True,True,8.32,0.17,thrice,2
4,32.33,31,True,False,8.67,4.04,four times,1
4,28.73,64,False,True,3.39,1.07,thrice,4
9,26.34,85,False,True,1.12,4.28,twice,3
10,19.47,38,True,True,2.63,1.55,thrice,7
6,38.29,47,False,True,5.26,4.89,twice,9
7,34.94,60,True,False,9.26,4.85,four times,6
1,36.16,42,False,True,2.12,0.76,twice,6
10,33.28,25,False,True,2.15,2.46,thrice,1
9,33.41,84,False,False,5.57,3.45,four times,5
10,19.42,88,False,False,2.94,4.43,four times,6
10,31.97,28,True,False,7.65,2.92,twice,3
8,36.09,49,True,True,9.52,4.85,four times,7
8,39.32,38,False,True,7.52,0.67,four times,7
7,11.03,93,False,True,9.8,3.05,thrice,7
6,28.16,84,True,True,9.28,2.21,thrice,8
7,14.19,20,False,False,9.78,4.18,thrice,2
9,13.79,78,False,True,6.75,1.65,thrice,4
8,21.05,29,False,False,5.31,2.28,four times,2
5,35.15,64,False,True,8.82,3.12,twice,10
10,36.87,35,True,True,6.06,3.88,four times,2
1,38.1,54,False,False,3.88,3.99,twice,9
3,8.52,48,True,False,9.55,2.36,four times,10
9,11.33,35,True,True,1.82,2.64,four times,1
1,7.8,46,False,True,7.64,0.71,four times,9
7,38.33,31,False,True,5.91,2.16,thrice,8
4,35.94,69,True,False,3.87,4.0,twice,10
7,6.11,21,True,False,5.15,4.22,four times,1
7,37.78,63,False,True,1.7,2.38,four times,1
4,20.75,53,True,True,3.15,1.73,thrice,5
2,10.52,71,True,True,2.2,4.95,thrice,6
6,11.27,77,False,False,7.44,4.86,thrice,8
4,29.88,100,True,False,0.76,4.88,twice,9
5,29.51,27,False,False,5.22,3.1,twice,9
8,16.36,39,False,True,9.06,0.81,four times,10
2,12.51,49,True,True,4.05,0.3,four times,1
1,23.28,92,True,False,1.5,4.19,twice,4
1,37.98,75,False,False,2.32,4.44,four times,4
9,31.94,23,True,False,5.29,2.73,thrice,2
3,36.43,78,True,False,7.43,0.61,thrice,4
7,35.58,84,True,True,9.5,2.47,four times,5
2,34.55,100,False,False,9.19,1.4,twice,7
6,19.1,37,True,True,5.19,2.02,four times,8
2,21.37,23,True,True,9.29,4.47,thrice,6
10,10.0,78,True,True,7.35,0.78,twice,9
1,13.53,77,True,True,4.33,1.17,twice,5
4,8.63,83,True,False,7.36,0.54,four times,7
3,34.62,46,False,False,8.69,0.61,four times,9
3,35.7,85,False,True,3.82,4.79,twice,4
4,27.35,59,True,True,9.41,2.05,twice,2
7,39.3,94,False,False,4.13,2.11,four times,10
1,22.15,84,False,False,3.78,2.31,thrice,4
3,14.78,54,True,True,2.76,0.69,twice,7
4,38.25,22,True,True,6.23,3.44,thrice,9
10,11.97,91,False,False,9.33,4.98,twice,5
6,6.13,25,False,True,3.42,1.42,twice,1
3,11.23,32,True,False,3.72,3.36,twice,3
8,25.37,89,False,True,0.07,3.93,thrice,6
10,21.16,93,True,False,9.15,2.48,twice,1
10,34.63,30,False,False,9.77,3.24,twice,3
3,27.95,94,True,False,5.67,3.01,four times,4
6,26.79,32,False,True,4.86,3.74,twice,2
9,32.23,64,True,True,3.93,4.69,twice,8
2,27.24,100,False,True,5.56,2.3,twice,10
3,27.39,87,True,False,1.5,1.53,twice,5
7,24.8,73,True,True,4.84,1.66,thrice,7
7,6.31,96,False,True,0.55,3.58,thrice,3
1,25.37,33,False,True,3.41,3.69,thrice,6
2,35.73,73,False,True,0.79,4.84,thrice,4
4,15.06,79,False,True,0.77,1.99,thrice,8
8,19.73,99,True,False,9.41,2.59,thrice,3
8,36.46,96,False,True,4.37,4.17,thrice,8
7,13.31,31,False,False,7.91,3.99,thrice,3
5,22.54,38,True,False,3.66,3.54,twice,5
10,12.88,62,True,True,9.37,4.74,four times,6
4,37.8,57,False,True,9.25,0.52,twice,1
8,6.92,38,False,False,6.0,2.07,four times,4
1,38.52,29,False,False,3.11,2.68,four times,4
3,11.1,51,False,False,0.67,0.9,four times,7
7,13.27,55,False,False,5.16,3.43,twice,6
1,13.76,44,True,True,3.12,0.64,thrice,9
4,5.38,78,False,False,0.04,3.28,twice,6
10,15.53,53,False,False,7.0,1.27,thrice,3
5,8.73,41,False,False,7.28,0.87,four times,7
10,10.98,21,False,True,3.33,2.42,four times,7
6,31.55,40,False,False,2.64,1.63,thrice,7
7,14.98,24,True,False,5.5,3.15,twice,3
2,17.45,71,True,True,7.41,2.02,twice,4
7,29.41,56,False,False,1.91,2.58,twice,5
8,6.84,69,False,False,8.03,4.73,twice,10
10,31.31,86,False,True,5.38,2.3,twice,7
4,35.94,77,True,False,5.68,2.4,twice,6
2,18.47,41,True,True,2.84,0.43,four times,3
7,19.13,32,True,False,0.65,0.77,four times,9
4,21.72,83,False,False,0.8,2.45,four times,3
5,35.2,66,False,False,4.54,1.94,thrice,2
3,24.89,75,True,True,8.45,0.45,thrice,4
8,26.36,78,False,False,8.63,3.28,thrice,5
9,7.97,77,True,True,4.05,2.8,four times,2
1,27.29,32,False,True,0.56,3.65,four times,8
2,9.17,60,False,True,3.99,3.4,twice,9
3,16.06,67,True,False,5.45,3.7,thrice,8
10,13.23,88,True,True,2.02,4.92,thrice,2
10,34.88,45,True,False,2.18,2.89,four times,2
9,24.06,49,False,False,2.11,1.07,four times,9
8,19.38,31,True,True,2.06,3.55,four times,3
8,23.03,98,False,True,3.67,4.82,twice,10
10,21.78,91,False,False,6.89,1.28,twice,5
1,26.35,89,True,False,7.36,0.71,twice,2
3,11.24,92,True,False,9.85,2.04,twice,1
9,15.95,80,True,False,5.82,3.81,four times,2
2,21.45,87,False,True,8.32,1.19,thrice,6
1,36.05,66,False,False,8.57,0.79,thrice,6
1,20.96,84,True,False,7.23,3.31,thrice,3
8,37.3,52,False,False,6.34,2.44,four times,8
6,18.69,78,False,False,8.47,1.18,four times,7
9,36.29,44,True,False,4.49,0.01,twice,5
3,13.29,64,True,False,8.0,0.5,thrice,7
3,33.2,22,False,True,2.13,2.27,four times,4
10,28.02,78,True,False,4.3,3.14,thrice,7
2,8.28,21,False,False,5.34,2.35,four times,9
8,8.32,69,True,True,9.64,3.16,four times,6
10,15.0,82,False,True,3.75,2.5,thrice,8
1,34.74,75,True,False,0.2,0.58,thrice,1
2,19.53,73,True,False,2.21,2.05,twice,7
4,32.47,25,False,False,8.08,4.58,thrice,5
9,14.96,39,False,False,5.63,0.44,thrice,3
3,27.42,55,False,False,2.46,1.88,twice,4
1,12.88,88,False,True,4.44,2.46,twice,2
7,37.62,60,False,False,8.05,1.29,four times,4
1,22.71,35,False,False,9.98,0.62,twice,8
6,24.91,58,True,False,9.78,3.11,twice,8
2,22.0,57,False,False,7.37,2.64,four times,6
3,38.91,63,False,True,4.72,3.44,four times,1
5,32.69,40,True,False,7.65,1.22,thrice,6
8,10.3,47,False,False,4.47,4.37,twice,4
8,30.14,42,True,True,1.79,3.95,thrice,1
9,7.37,28,False,True,6.42,4.0,four times,7
1,12.94,94,False,True,9.77,2.36,four times,8
2,16.51,28,True,True,0.97,1.63,thrice,6
1,34.01,97,False,False,7.57,1.64,twice,4
6,35.2,46,False,True,3.36,4.39,four times,4
7,28.78,38,True,False,9.6,0.75,thrice,9
2,19.12,68,False,True,6.66,2.63,twice,1
8,17.96,31,False,False,7.74,2.42,four times,3
7,9.73,27,True,True,1.13,1.08,four times,3
5,31.11,33,True,True,1.74,1.94,thrice,7
1,27.22,66,False,True,4.8,0.89,thrice,1
8,21.59,36,False,False,4.77,1.22,twice,5
6,35.43,50,True,False,3.45,2.51,twice,10
10,14.79,77,False,True,1.48,2.98,twice,10
7,31.98,20,True,False,8.52,0.49,twice,7
6,27.64,81,False,False,3.31,2.95,twice,2
4,28.75,55,False,False,5.63,2.46,thrice,4
4,31.23,50,False,True,3.03,3.56,thrice,10
6,26.84,84,True,True,6.97,0.73,twice,4
3,38.86,78,False,False,8.48,4.87,four times,1
9,14.64,49,False,True,6.68,0.88,thrice,9
5,13.67,35,False,False,8.24,1.48,twice,4
2,26.69,82,False,False,0.59,1.56,thrice,8
2,6.96,83,False,False,8.95,0.37,thrice,5
4,13.23,66,True,False,3.43,2.35,four times,8
10,25.03,63,True,False,5.41,1.26,twice,2
1,15.04,58,False,False,1.88,1.37,thrice,7
5,11.95,82,True,True,9.73,1.91,four times,6
2,19.59,21,True,True,7.54,1.78,four times,2
7,9.49,21,False,False,6.47,1.37,four times,1
6,13.48,64,False,False,2.14,0.09,four times,5
4,27.62,76,False,True,5.15,4.96,twice,2
9,39.61,62,True,False,6.81,1.99,twice,4
5,25.66,100,False,False,1.93,2.96,twice,8
6,22.37,99,True,True,3.68,1.76,twice,9
3,32.46,38,False,True,3.29,4.72,four times,9
9,36.98,67,True,False,0.57,0.83,thrice,5
8,35.32,89,False,False,6.31,0.13,twice,2
5,35.85,61,False,False,5.16,1.58,twice,6
5,23.56,81,True,False,3.04,1.33,four times,7
10,10.18,60,False,False,0.47,3.57,thrice,9
8,11.29,58,True,False,4.48,2.23,thrice,9
7,20.28,65,True,False,1.36,1.09,four times,5
10,7.61,87,True,True,9.06,1.68,thrice,6
3,32.76,100,True,False,5.94,3.44,thrice,7
9,10.07,41,True,True,5.55,1.09,four times,4
7,30.43,51,False,False,8.05,0.0,four times,3
3,38.51,29,True,False,7.13,3.58,twice,2
6,38.25,59,False,False,0.03,2.78,thrice,1
1,27.23,34,True,False,9.68,1.56,twice,3
3,24.01,63,False,True,0.93,0.44,twice,2
8,6.09,55,True,False,8.34,2.8,four times,7
2,7.11,53,True,False,1.33,3.93,four times,4
6,25.35,21,True,True,7.93,1.42,twice,3
9,29.66,78,False,False,0.01,2.59,thrice,2
6,36.84,95,True,False,0.94,1.16,thrice,5
3,26.45,37,False,True,9.05,4.67,four times,6
4,17.95,21,True,False,4.57,4.29,four times,7
4,35.79,78,False,False,3.51,3.81,thrice,4
2,22.57,94,False,True,4.7,4.62,thrice,4
9,20.93,38,True,True,3.82,1.63,twice,2
6,30.5,49,False,False,2.0,0.0,thrice,10
8,32.65,43,True,True,1.22,0.03,four times,1
2,12.37,43,False,True,8.24,1.31,twice,3
8,9.24,86,True,False,2.23,4.81,thrice,4
5,28.24,48,False,False,7.77,1.41,four times,3
10,18.32,26,True,True,8.84,4.7,thrice,9
3,5.95,42,False,False,9.86,3.52,twice,6
8,37.92,53,False,False,3.71,4.61,four times,9
7,24.22,98,True,False,3.14,4.94,thrice,10
6,14.95,79,True,True,0.13,2.18,twice,5
8,32.71,88,True,False,2.56,3.4,four times,1
5,37.8,69,False,False,9.18,1.34,twice,1
7,7.86,100,True,True,4.51,1.01,twice,2
5,9.5,80,False,True,3.29,2.44,thrice,7
7,11.73,65,True,True,4.75,3.2,thrice,4
5,21.57,86,False,False,0.78,1.28,thrice,2
5,12.68,88,False,False,2.26,2.21,twice,1
10,21.79,61,True,True,1.17,4.86,thrice,5
10,17.67,100,False,True,7.27,0.94,thrice,10
4,37.05,73,False,False,0.32,4.87,twice,10
6,12.46,73,False,False,4.71,3.36,twice,3
3,7.18,42,False,False,4.74,1.05,thrice,7
9,20.17,70,False,False,6.14,1.3,thrice,4
6,8.26,86,True,False,1.53,1.19,thrice,6
2,26.9,44,True,False,4.5,4.37,twice,7
3,25.32,52,True,False,6.13,3.95,four times,7
10,26.34,85,True,False,1.32,0.16,thrice,1
2,30.5,25,True,False,2.15,1.93,four times,6
10,9.47,82,True,True,3.32,1.33,twice,4
10,29.83,33,True,False,9.18,2.86,twice,9
2,37.26,28,False,True,0.41,0.91,twice,7
1,23.34,50,False,False,8.8,0.73,twice,6
10,19.92,31,True,True,4.21,0.34,thrice,8
9,9.08,22,True,False,9.56,0.7,twice,2
1,14.39,93,False,False,2.64,1.92,thrice,3
7,30.54,55,True,False,6.06,4.94,twice,2
3,7.95,77,True,True,3.52,4.78,four times,4
5,8.57,72,False,True,9.74,3.62,four times,5
2,17.12,46,False,True,2.82,1.98,thrice,5
8,18.77,32,True,True,9.42,4.0,four times,8
9,15.44,70,False,False,1.77,4.99,twice,9
8,36.73,82,False,True,4.77,4.21,twice,10
9,23.09,50,False,True,5.95,4.23,twice,4
7,7.0,85,True,True,8.71,0.49,four times,9
6,32.9,69,False,False,9.72,0.62,four times,9
2,35.39,100,True,False,3.8,1.55,four times,3
7,10.07,20,True,True,0.32,0.73,twice,1
7,32.74,28,True,True,4.58,3.98,thrice,7
3,36.7,82,True,False,3.92,1.18,thrice,7
9,22.1,72,False,True,3.88,3.92,thrice,4
9,30.32,75,False,True,9.91,2.32,thrice,7
5,13.23,62,False,False,9.44,3.84,twice,2
2,26.88,78,False,True,6.92,2.64,thrice,9
5,8.67,74,False,True,7.03,0.32,four times,5
10,38.77,26,True,False,1.45,1.42,twice,9
9,22.53,71,False,True,8.96,0.64,thrice,1
5,18.52,66,True,True,8.21,2.5,thrice,9
10,23.29,32,False,True,1.11,2.49,twice,9
6,6.88,92,True,True,1.37,4.28,twice,4
1,37.73,39,False,True,7.4,1.24,twice,1
1,36.6,66,False,True,9.36,2.02,four times,6
9,27.49,51,True,False,1.52,1.31,twice,5
7,6.49,74,True,False,1.98,4.78,twice,2
2,32.43,49,False,False,0.94,3.58,four times,3
2,37.48,28,False,True,5.46,4.44,thrice,1
9,34.97,24,False,False,6.93,2.0,four times,10
2,26.42,48,False,True,7.58,1.14,thrice,6
6,7.11,26,False,True,6.91,1.38,thrice,10
3,36.0,60,True,True,7.88,4.71,twice,7
4,27.26,76,False,True,0.82,4.69,twice,5
7,36.11,99,True,True,1.35,2.86,thrice,4
6,28.97,35,True,False,2.98,2.12,thrice,4
5,9.0,30,True,False,4.45,2.39,thrice,10
1,6.59,57,True,False,8.32,3.31,thrice,5
2,32.8,99,True,False,0.76,1.59,four times,5
6,26.68,64,False,False,3.29,3.53,twice,2
1,22.09,62,True,True,7.44,4.85,twice,9
3,22.79,49,True,False,7.99,0.68,twice,3
9,22.89,81,False,False,6.2,0.75,twice,4
6,28.96,66,False,False,1.33,2.14,four times,7
8,16.37,95,False,True,5.61,2.35,twice,9
2,17.35,23,False,False,2.39,2.0,four times,2
7,19.47,90,True,True,2.27,1.04,thrice,3
9,27.31,20,False,True,9.69,4.99,four times,6
1,9.58,35,False,True,6.48,1.51,four times,9
1,39.21,89,False,False,3.34,1.62,thrice,2
7,21.16,82,False,True,8.17,2.24,twice,7
10,17.13,71,False,True,4.55,3.16,four times,5
7,5.31,84,True,False,9.8,4.84,four times,4
5,23.89,87,False,False,9.09,0.03,thrice,3
5,13.67,93,True,False,7.59,1.65,four times,4
2,31.61,96,False,True,2.98,3.63,thrice,10
10,13.56,63,False,True,6.63,3.71,twice,3
10,16.06,70,True,False,5.03,4.01,twice,5
7,30.37,86,True,True,1.77,2.9,thrice,3
9,12.5,76,True,True,0.09,2.01,four times,5
9,14.25,41,False,True,3.25,0.16,twice,4
4,35.02,28,False,False,7.84,1.39,twice,1
7,38.23,29,True,False,7.14,0.61,four times,10
5,13.03,96,False,True,0.59,1.71,thrice,4
2,34.9,62,True,False,3.7,4.01,thrice,2
6,19.11,61,True,False,8.97,4.84,twice,7
2,11.31,97,False,False,6.0,3.19,twice,1
10,30.64,100,True,True,8.14,0.15,thrice,2
10,34.46,33,True,True,7.27,0.2,four times,8
3,16.37,35,False,False,7.57,2.71,twice,10
10,30.37,78,False,False,1.71,4.32,twice,1
9,35.63,63,True,False,0.34,1.46,four times,4
10,34.03,100,True,False,8.2,1.49,thrice,6
10,23.43,85,False,True,9.18,1.02,twice,9
1,35.33,82,False,False,9.37,1.57,twice,10
8,9.9,61,True,False,7.52,0.76,thrice,3
4,29.3,41,False,False,5.6,2.85,thrice,10
7,31.67,23,False,True,3.56,4.41,twice,9
4,26.55,95,False,False,4.26,4.5,twice,10
6,18.69,47,True,True,2.53,3.99,thrice,8
8,16.74,48,True,False,9.53,3.73,twice,3
5,6.36,25,True,True,9.45,3.27,twice,1
6,7.66,77,False,True,7.14,4.87,twice,3
2,23.47,98,False,True,8.6,4.13,thrice,5
10,20.84,64,True,True,8.82,4.86,thrice,8
6,13.91,45,True,True,7.78,3.53,twice,5
